bookID,title,authors,average_rating,language_code,num_pages,ratings_count,publication_date,publisher
94,Getting Results with Curriculum Mapping,Heidi Hayes Jacobs,3.25,eng,192,55,2004-11-15,ASCD
41504,Andrew Carnegie and the Rise of Big Business (Library of American Biography Series),Harold C. Livesay,3.25,eng,230,28,2006-03-01,Pearson
826,The Big U,Neal Stephenson,3.25,en-US,308,4657,2001-02-06,William Morrow Paperbacks
15438,Firefly,Piers Anthony,3.25,eng,466,2420,1992-03-01,Avon Books
33546,Earthbound,Logan Swanson/Richard Matheson,3.25,eng,223,527,2005-04-16,Tor Books
12059,The Accidental Bodyguard (Accidental  #2),Ann Major,3.25,eng,192,18,1996-04-24,Silhouette Desire
13467,Brit-Think  Ameri-Think: A Transatlantic Survival Guide,Jane Walmsley,3.26,eng,160,269,2003-02-25,Penguin Books
14300,Good Faith,Jane Smiley,3.26,eng,432,1837,2004-05-11,Anchor Books
42693,A God in Ruins,Leon Uris,3.26,eng,517,1208,2000-09-05,Avon
42029,Girls' Night In,Jessica Adams/Chris Manby/Fiona Walker,3.26,en-GB,586,140,2000-07-03,HarperCollins
24345,Sachs & Violens,Peter David/George Pérez,3.26,en-US,128,66,2006-12-06,DC Comics
12769,Lady of the Lake,Elizabeth Mayne,3.27,eng,304,70,1997-07-25,Harlequin Historical
44836,2006 International Building Code,International Code Council (ICC),3.27,eng,664,11,2006-03-06,International Code Council
19056,Wickett's Remedy,Myla Goldberg,3.27,eng,370,1557,2006-10-10,Anchor Books
27897,On a Dark Night I Left My Silent House,Peter Handke/Krishna Winston,3.27,eng,186,179,2000-11-08,Farrar Straus Giroux
2375,The Bone Collector's Son,Paul Yee,3.27,eng,137,117,2004-01-01,Two Lions
8486,The Prophet of Yonwood,Jeanne DuPrau,3.27,eng,289,621,2006-04-01,Random House Books for Young Readers
4817,Dr. Desirable,Kristi Gold,3.27,eng,192,20,2002-01-25,Silhouette Desire
8895,Planet of the Apes: The Human War,Ian Edginton,3.28,eng,72,1,2001-07-27,Titan Books Ltd
6896,Las rubias de 5th Avenue,Plum Sykes,3.28,spa,304,5,2005-02-28,Debolsillo
31333,Violin,Anne Rice,3.28,eng,289,15886,2002-01-01,Distribooks
15100,Sleep  Pale Sister,Joanne Harris,3.28,en-US,396,2963,2005-08-30,William Morrow Paperbacks
16999,Fantastic Four  Vol 5: Disassembled,Mark Waid/Paco Medina,3.28,eng,136,192,2005-01-01,Marvel Comics Group
25516,Malinche,Laura Esquivel/Jordi Castells,3.28,spa,189,99,2006-02-07,Atria Books
29412,The Mistress's Daughter,A.M. Homes,3.28,en-US,256,3282,2007-04-05,Viking
15858,Mirror Mirror,Gregory Maguire,3.28,eng,280,28014,2004-10-01,Regan Books
25517,Malinche,Laura Esquivel/Jordi Castells/Ernesto Mestre-Reed,3.28,en-US,191,3172,2006-05-02,Atria Books
45515,Live Rich  Die Broke,Stephen M. Pollan,3.29,en-US,482,14,2005-01-01,Rodale Books
30107,The Ivory Tower,Henry James/Alan Hollinghurst/Ezra Pound,3.29,eng,296,57,2004-02-29,NYRB Classics
42698,Oh  Play That Thing,Roddy Doyle,3.29,en-US,384,1545,2005-10-25,Penguin Books
16542,The Black Tower (Philip José Farmer's The Dungeon  #1),Richard A. Lupoff/Bruce Coville/Philip José Farmer/Charles de Lint/Robin Wayne Bailey/Robert Gould,3.29,eng,339,515,1988-07-01,Spectra Books
4836,Fury,Salman Rushdie,3.29,eng,272,6711,2002-09-05,Vintage
9066,What Did the Constitution Mean to Early Americans? (Historians at Work),Edward Countryman,3.29,eng,169,24,1999-01-01,Bedford Books
9253,Blubberina (Scrambled Legs  #5),Jahnna N. Malcolm,3.29,eng,135,13,1989-10-01,Scholastic
9305,No Dress Rehearsal,Marian Keyes,3.29,eng,79,780,2000-12-01,New Island Books
3444,Northern Lights,Tim O'Brien,3.29,eng,372,981,1999-09-01,Broadway Books
22580,Voices From the Street,Philip K. Dick,3.29,en-US,301,698,2007-01-23,Tor Books
9681,Serenissima aka Shylock's Daughter,Erica Jong,3.29,eng,384,282,1988-03-01,Dell
22166,The Boat of Dreams: A Christmas Story,Richard   Preston/George Henry Jennings,3.29,eng,111,115,2003-10-28,Touchstone Books
12225,A Streetcar Named Desire (SparkNotes Literature Guide),SparkNotes,3.29,eng,96,0,2002-07-15,SparkNotes
37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,3.29,eng,220,12,2000-01-30,Kuperard
29478,Remind Me Again Why I Need A Man,Claudia Carroll,3.3,eng,384,689,2007-05-01,Harper
4658,Setting Free the Bears,John Irving,3.3,eng,304,8896,1997-06-23,Ballantine Books
22268,The Soloist,Nicholas Christopher,3.3,eng,320,56,2006-11-27,Counterpoint
14962,Where or When,Anita Shreve,3.3,eng,241,6343,2005-10-04,Mariner Books
27971,A Lie and a Libel: The History of the Protocols of the Elders of Zion,Binjamin W. Segel/Richard S. Levy/Sergei Nilus,3.3,eng,148,8,1996-08-01,University of Nebraska Press
16188,Wideacre  (The Wideacre Trilogy  #1),Philippa Gregory,3.3,eng,656,18944,2003-07-02,Washington Square Press
12473,The Big Empty: Dialogues on Politics  Sex  God  Boxing  Morality  Myth  Poker & Bad Conscience in America,Norman Mailer/John Buffalo Mailer,3.3,en-US,218,67,2006-01-24,Nation Books
4656,The Fourth Hand,John Irving,3.31,eng,368,25257,2003-04-29,Fawcett Books
33953,Persuasive Communication,James B. Stiff/Paul A. Mongeau,3.31,en-US,351,4,2002-10-18,The Guilford Press
10329,Dumpy's Valentine,Julie Andrews Edwards/Emma Walton Hamilton/Tony Walton/Ruby Randig,3.31,eng,24,22,2006-12-12,Julie Andrews Collection
4006,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,eng,243,16483,1999-09-06,HarperTorch (an imprint of HarperCollins Publishers)
15378,Right Livelihoods: Three Novellas,Rick Moody,3.31,eng,240,223,2007-06-01,Little Brown and Company
1425,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,en-US,212,1204,1996-09-28,HarperOne
5838,Mini-Manual of the Urban Guerrilla,Carlos Marighella,3.31,en-US,66,127,2002-09-09,Abraham Guillen Press
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,eng,214,13,1993-06-01,Walker & Company
36505,Evermore,James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli,3.31,eng,237,16,2006-10-01,Arkham House Publishers
14786,Chosen But Free,Norman L. Geisler,3.31,en-US,285,361,2001-09-01,Bethany House Publishers
43636,Atlantic Shift,Emily Barr,3.31,eng,406,138,2005-03-14,Headline Review
34833,A Matter Of Trust,Deb Stover,3.31,eng,256,4,2000-01-01,Kensington
12047,Days: A Tangier Diary,Paul Bowles,3.31,eng,128,123,2006-06-13,Ecco
33488,Conan and the Demons of Khitai,Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,3.31,eng,90,130,2006-07-25,Dark Horse Books
4703,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,3.31,eng,60,418,2006-04-11,Vintage
28935,Intuition,Allegra Goodman,3.32,eng,385,3248,2007-03-13,Dial Press
16185,The Wise Woman,Philippa Gregory,3.32,eng,640,6774,2002-02-01,HarperCollins Publishers
19439,My Perfect Life (Confessions of a Teenage Drama Queen  #2),Dyan Sheldon,3.32,eng,208,460,2005-03-03,Candlewick Press
22620,Introducing Baudrillard,Chris Horrocks/Zoran Jevtić,3.32,eng,176,165,1997-08-13,Icon Books
27991,A Mulligan for Bobby Jobe: A Novel,Bob Cullen,3.32,eng,400,58,2002-05-07,Harper Perennial
23023,Port Mungo,Patrick McGrath,3.32,eng,242,412,2005-06-14,Vintage
5661,Holiday Romance and Other Writings for Children,Charles Dickens,3.32,eng,368,8,1995-05-01,Everyman Paperback Classics
14964,Body Surfing,Anita Shreve,3.32,eng,291,16371,2007-04-24,Little  Brown and Company
40536,The Complete Idiot's Guide to Business Plans,Gwen Moran,3.32,eng,314,16,2005-10-04,Alpha Books
41691,Paper Money,Ken Follett,3.32,eng,286,102,1996-03-01,MacMillan General Books
36768,Symptomatic,Danzy Senna,3.32,eng,220,523,2005-02-01,Riverhead Books
40483,Story of O (Story of O #1),Pauline Réage/Sabine d'Estree,3.32,eng,199,12840,1981-05-12,Ballantine Books
18833,Dead Babies,Martin Amis,3.32,eng,206,6348,1991-04-03,Vintage
10500,Baby Names for Dummies,Margaret  Rose/Heather Rose Jones,3.32,eng,364,13,2005-05-01,For Dummies
29490,Candy,Mian Mian/Andrea Lingenfelter,3.32,en-US,279,1169,2003-07-15,Back Bay Books
10574,The Colorado Kid,Stephen King,3.32,eng,178,24611,2006-02-20,Hard Crime Case
30206,Loveless  Vol. 1: A Kin of Homecoming,Brian Azzarello/Marcelo Frusín,3.32,eng,128,516,2006-05-01,Vertigo
40484,Story of O,Pauline Réage/John Paul Hand,3.32,eng,224,446,1998-05-08,Running Press Adult
38538,Forbidden Love (Sweet Valley High #34),Francine Pascal/Kate William,3.32,eng,138,5,1987-01-01,Bantam Books
9349,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Steven F. Hayward,3.32,eng,272,33,2004-03-19,Regnery Publishing
25375,How to Make Money Like a Porn Star,Neil Strauss/Jenna Jameson,3.32,en-US,128,164,2006-09-26,It Books
19022,Valparaiso,Don DeLillo,3.33,eng,107,383,2004-04-01,Pan MacMillan
2411,Melville and the politics of identity: From *King Lear* to *Moby-Dick*,Julian Markels,3.33,eng,164,0,1993-07-01,University of Illinois Press
15136,The Adventuress,Audrey Niffenegger,3.33,eng,144,1058,2006-09-01,Abrams
29434,Self-Made Man: One Woman's Journey Into Manhood and Back Again,Norah Vincent,3.33,eng,290,4104,2006-01-19,Viking Books
7277,Key Topics in Conservation Biology,David W. Macdonald/Alonzo C. Addison/Sandra Baker/Mark S. Boyce/David Brown/Stephen Cobb/N. Mark Collins/C. Patrick Doncaster/John E. Fa/Joshua Ginsberg/Susanna B. Hecht/Katrina Service/Steve Albon/Les Firbank/Eli Geffen/Lise Albrechtsen/Elizabeth J. Asteraki/Christian Bonacic/Marcel Cardillo/Chris R. Dickman/Stephen A. Ellwood/H. Resit Akcakaya/Ruth E. Feber,3.33,en-GB,307,3,2006-01-01,Wiley-Blackwell
7393,Sky's Pride and Joy (Bachelor Gulch #8),Sandra Steffen,3.33,eng,192,3,2000-11-24,Silhouette Romance
14430,The Pyramid,William Golding,3.33,eng,217,527,1997-07-22,Faber  Faber
4680,Limitations (Kindle County Legal Thriller #7),Scott Turow,3.33,eng,208,1750,2006-11-14,Picador
16675,Turing and the Universal Machine: The Making of the Modern Computer,Jon Agar/Jon Turney,3.33,eng,153,56,1997-04-23,Totem Books
40208,Maggie: A Girl of the Streets and Other Short Fiction,Stephen Crane/Jayne Anne Phillips,3.33,eng,240,517,2006-11-01,Bantam Classics
40146,Dear Genius...: A Memoir of My Life with Truman Capote,Jack Dunphy,3.33,eng,275,36,1987-12-01,McGraw-Hill Companies
8601,Talk to the Hand: The Utter Bloody Rudeness of Everyday Life,Lynne Truss,3.33,eng,214,204,2005-10-24,Profile Books
8891,Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,3.33,eng,183,12,1976-06-01,Ballantine Books
35178,Interlopers,Alan Dean Foster,3.33,eng,313,269,2001-05-01,Ace
39046,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,eng,368,214,2003-05-01,Vintage
39045,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,eng,368,16763,2003-08-26,Anchor Books
36004,In Custody,Anita Desai,3.33,eng,204,1021,1994-08-01,Penguin Books Ltd
44380,Man Walks Into a Room,Nicole Krauss,3.33,eng,248,5422,2003-11-11,Anchor Books
10778,Across the River and into the Trees,Ernest Hemingway,3.33,eng,272,5546,1998-04-15,Scribner
38539,Control Freak (SVH Senior Year  #35),Francine Pascal,3.33,eng,192,120,2001-11-13,Bantam
11518,L'Épée de Darwin,Dan Simmons/Guy Abadia,3.33,fre,436,3,2002-11-20,Éditions du Rocher
31351,Treasure Box,Orson Scott Card,3.33,eng,384,3646,1997-10-01,Harper
15535,Rings of Ice,Piers Anthony,3.34,eng,191,403,1987-11-01,Avon Books
40030,My Movie Business,John Irving,3.34,eng,158,27,2000-10-05,Black Swan
38911,Your Best Friend's Boyfriend (Follow Your Heart  #1),J.E. Bright,3.34,eng,240,49,2006-01-01,Scholastic Paperbacks
11785,Zombie,Joyce Carol Oates,3.34,eng,181,6028,1996-09-01,Plume
9442,Selections from Don Quixote - Selecciones de Don Quijote de la Mancha,Miguel de Cervantes Saavedra/Stanley Appelbaum,3.34,mul,288,26,1998-12-23,Dover Publications
43475,Criss Cross,Lynne Rae Perkins,3.34,en-US,337,7752,2005-08-30,Greenwillow Books
39365,Scratch the Surface (A Cat Lover's Mystery #1),Susan Conant,3.34,eng,288,23,2006-07-05,Berkley
29745,Deception,Philip Roth,3.34,eng,208,1524,2006-01-17,Vintage
7071,My Movie Business: A Memoir,John Irving,3.34,eng,222,1113,2000-10-10,Ballantine Books
18880,The Younger Gods (The Dreamers  #4),David Eddings/Leigh Eddings,3.34,eng,420,4541,2007-03-01,Grand Central Publishing
5202,The Treasure Hunt: A Little Bill Book,Bill Cosby/Varnette P. Honeywood,3.34,eng,40,364,1997-09-01,Cartwheel
130,Power of an Hour: Business and Life Mastery in One Hour a Week,Dave Lakhani,3.34,eng,205,174,2006-05-19,Wiley
44089,Phantom Pain,Arnon Grunberg/Sam Garrett,3.34,en-US,288,406,2004-05-15,Other Press (NY)
38597,Starting Over (Sweet Valley High  #33),Francine Pascal/Kate William,3.35,eng,153,3,1986-12-01,Bantam Books
44215,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,Brian Hall,3.35,en-US,432,339,2003-12-30,Penguin
4657,The Water-Method Man,John Irving,3.35,eng,272,10479,1997-06-23,Ballantine Books
35223,The Red Badge of Courage and Four Stories,Stephen Crane/James Dickey,3.35,eng,240,265,1997-02-01,Signet Classics
25937,The Girl With The Golden Eyes,Honoré de Balzac,3.35,eng,72,801,2004-06-17,Kessinger Publishing
30386,Demon Rumm,Sandra Brown,3.35,eng,230,3122,2005-11-29,Bantam
39937,Blue Angel,Francine Prose,3.35,eng,314,2948,2006-02-28,Harper Perennial
22027,The Dark Arena,Mario Puzo,3.35,eng,288,1554,2001-05-01,Ballantine Books
23937,The Soft Machine (The Nova Trilogy #1),William S. Burroughs,3.35,eng,184,5892,1994-01-13,Grove Press
7739,Gulliver's Travels,Gill Harvey/Jonathan Swift,3.35,eng,64,13,2008-01-29,Usborne Books
28162,Bound In Blood: The Erotic Journey of a Vampire,David Thomas Lord,3.35,en-US,352,71,2001-05-01,Kensington
33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,3.35,eng,120,83,2001-10-16,Dark Horse Books
10503,The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,3.35,eng,480,8263,2006-06-05,Mariner Books
42018,Seven Sunny Days,Chris Manby,3.35,eng,352,588,2005-04-26,Red Dress Ink
34172,El Paso,Matt Braun,3.35,eng,256,23,1999-07-15,St. Martin's Paperbacks
23841,Nightmare House (Harrow House  #1),Douglas Clegg,3.36,en-GB,340,971,2004-05-01,Leisure Books
8093,The Stone Fey,Robin McKinley/John Clapp,3.36,eng,64,1036,1998-09-01,HMH Books for Young Readers
19885,Changeling Storytellers Guide,Mark  Hunter/Ian Lemke,3.36,eng,139,28,1998-08-01,White Wolf Games Studio
2871,Burning Bright,Tracy Chevalier,3.36,eng,320,10919,2007-03-20,Dutton
42438,Harm's Way,Elizabeth Stewart,3.36,eng,261,13,2005-05-27,Ellora's Cave
15904,The Sunday Philosophy Club (Isabel Dalhousie  #1),Alexander McCall Smith,3.36,eng,272,16314,2005-07-12,Anchor
14026,The Scarlet Gang of Asakusa,Yasunari Kawabata/Alisa Freedman,3.36,eng,181,360,2005-04-18,University of California Press
20935,Time Twisters,Jean Rabe/Martin H. Greenberg/Stephen Leigh/Gene DeWeese/Joe Masdon/Donald J. Bingle/Skip Williams/Penny Williams/Pierce Askegren/Nancy Virginia Varian/Wes Nicholson/John Helfers/Chris Pierson/Harry Turtledove/Kevin J. Anderson/Robert E. Vardeman/Jackie Cassada/James M. Ward/Jon L. Breen/Linda P. Baker,3.36,eng,306,35,2007-01-02,DAW
34783,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,Rick Hicks/Kathy Hicks,3.36,eng,384,28,1999-10-01,Focus on the Family Publishing
37744,Wifey,Judy Blume,3.36,eng,304,11056,2005-09-06,Berkley
7679,The Terminal Man,Michael Crichton,3.36,eng,266,21457,2002-11-05,Avon
23114,Os libros arden mal,Manuel Rivas,3.36,glg,741,36,2006-06-24,Edicións Xerais de Galicia  S.A.
10714,Good as Gold,Joseph Heller,3.36,eng,445,2631,1997-11-12,Simon  Schuster
23849,The Halloween Man,Douglas Clegg,3.36,eng,360,583,1998-10-01,Leisure Books
43979,The Church in Emerging Culture: Five Perspectives,Leonard Sweet/Brian D. McLaren/Erwin Raphael McManus/Michael S. Horton/Frederica Matthewes-Green/Andy Crouch,3.36,eng,272,190,2003-10-19,Zondervan
37852,Marilyn Manson,Kurt Reighley,3.36,en-US,192,116,1998-04-15,St. Martin's Griffin
32317,Who's To Blame (Sweet Valley High  #66),Francine Pascal/Kate William,3.36,eng,152,406,1990-06-01,Bantam
23581,Still More George W. Bushisms: Neither in French nor in English nor in Mexican,Jacob Weisberg/Al Franken,3.37,eng,96,56,2003-11-04,Fireside
21782,Heat,William Goldman,3.37,eng,244,242,1986-09-01,Warner Books (NY)
40051,Evening,Susan Minot,3.37,eng,288,3765,1999-09-07,Vintage
3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas/Cindy Pearlman,3.37,en-US,224,130,2006-12-01,Plume Books
16918,Touchy and Feely (Sissy Sawyer  #1),Graham Masterton,3.37,eng,208,86,2007-02-01,Severn House Publishers
31676,The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),Sally Smith O'Rourke,3.37,eng,303,1745,2006-04-01,Kensington
31208,Clarissa  Or The History of a Young Lady,Samuel Richardson/Sheila Ortiz Taylor,3.37,eng,576,56,2005-10-04,Signet Classics
41081,Entry to Elsewhen,John Brunner,3.37,eng,172,58,1975-02-28,DAW Books
41664,User,Blake Nelson,3.37,eng,255,81,2003-07-15,Versus Press
26407,The Philosophy of Hegel,Georg Wilhelm Friedrich Hegel/Carl Joachim Friedrich,3.37,eng,552,15,1965-02-01,McGraw-Hill
19997,Through a Brazen Mirror,Delia Sherman/Cortney Skinner/Ellen Kushner,3.37,eng,100,116,2015-02-25,Circlet Press
19949,Mr. and Mistress (Dynasties: The Elliotts #5),Heidi Betts,3.37,eng,185,191,2006-05-09,Silhouette
40287,Wyrms,Orson Scott Card,3.38,eng,336,4984,2003-04-05,Orb Books
21682,Coronado: Stories,Dennis Lehane,3.38,eng,240,2907,2006-08-08,William Morrow
33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.38,eng,216,413,2005-11-16,Travelers' Tales
38515,Taking Sides (Sweet Valley High  #31),Francine Pascal/Kate William,3.38,en-GB,134,813,1986-09-01,Bantam Books
18404,El club Dante,Matthew Pearl/Vicente Villacampa,3.38,spa,464,57,2004-08-30,Seix Barral
29705,The Book of Other People,Zadie Smith/David Mitchell/George Saunders/Colm Tóibín/Aleksandar Hemon/Nick Hornby/Hari Kunzru/Toby Litt/Chris Ware,3.38,eng,304,2546,2008-01-02,Penguin Books
19066,Underdog (Wolfe Brothers  #1),Markus Zusak,3.38,eng,153,2591,1999-05-01,Ravensburger Buchverlag
9107,Posing for Portrait Photography: A Head-To-Toe Guide,Jeff   Smith,3.38,eng,124,51,2004-07-01,Amherst Media
20934,Black Cats and Broken Mirrors,John Helfers/Esther M. Friesner/Nina Kiriki Hoffman/Bruce Holland Rogers/Peter Crowther/R. Davis/Charles de Lint/Elizabeth Ann Scarborough/Michelle Sagara West/Nancy Springer/Dean Wesley Smith/Kristine Kathryn Rusch/Josepha Sherman/Jane Lindskold/Genevieve Gorman/Kristin Schwengel/Jean-François Podevin/Zane Stillings/Carol Rondou,3.38,eng,320,63,1998-06-01,DAW
20928,Phantoms,Rosalind M. Greenberg,3.38,eng,270,13,1989-04-04,DAW
18403,El Club Dante,Matthew Pearl/Vicente Villacampa,3.38,spa,586,156,2006-03-01,Planeta Publishing
6795,The Cloud Atlas,Liam Callanan,3.38,en-GB,368,1748,2004-08-01,Dial Press
41348,The Echo Maker,Richard Powers,3.38,en-US,449,555,2007-08-21,Picador
15497,Hard Sell,Piers Anthony,3.38,eng,268,700,1993-05-01,Ace
39444,Son of Superman,Howard Chaykin/David Tischman/J.H. Williams III/Mick Gray/Lee Loughridge,3.38,eng,95,11,2000-01-01,DC Comics
20258,Doctor Who Short Trips: Repercussions,Gary Russell/Peter Anghelides/J. Shaun Lyon/Jon de Burgh Miller/Eddie Robson/Todd Green/Andy Russell/Andrew Collins/Kathryn Sullivan/Iain McLaughlin/Mark Michalowski/Joseph Lidster/Trevor Baxendale/Colin Brake/Claire Bartlett/Sarah Groenewegen/Trey Korte/Andy Frankham-Allen,3.38,eng,246,42,2004-07-01,Big Finish
35219,The Red Badge of Courage & The Veteran,Stephen Crane/Shelby Foote,3.38,eng,336,497,2000-09-12,Modern Library
32094,Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,Elmer Kennedy-Andrews,3.38,eng,192,172,2000-12-27,Columbia University Press
9844,Prep : A Novel,Curtis Sittenfeld,3.38,eng,420,55304,2005-11-22,Random House Trade Paperbacks
